acnotype,acno,acnoname,acnobnkcd,acnobnknm,cnprtacnotype,cnprtacno,cnprtname,cnprtbnkcd,cnprtbnknm,tranymd,tranprcssyms,rapdstcd,prdctctrcnth,transerno,ecaltrancncdcd,chnldstcd,chnidtalsbzwkdstcd,tranamt,cshtrferdstcd,hndinbnkcd,hndinbrncd,tranafbal,acncustidnfr,acncustmgtno,ntrcsumrydstcd,sumry,cardno,tranuno
01,110444555666,강민지,020,우리은행,01,110555444333,서준호,081,하나은행,20250626,20250626103048453525,2,1,113262,0,04,01,255469,0,020,6789,1944496,C000000006,00006,001,보험료,,U933012
01,110555444333,서준호,081,하나은행,01,110444555666,강민지,020,우리은행,20250626,20250626103048453525,1,1,113263,0,04,01,255469,0,081,4567,7639062,C000000013,00013,002,보험료,,U961376
01,110333222111,문지훈,004,국민은행,01,110888777666,오채원,088,신한은행,20250911,20250911174627867479,2,1,113264,0,04,01,3431706,0,004,4567,34351301,C000000020,00020,001,생활비지원,,U944005
01,110888777666,오채원,088,신한은행,01,110333222111,문지훈,004,국민은행,20250911,20250911174627867479,1,1,113265,0,04,01,3431706,0,088,0123,5714380,C000000012,00012,002,생활비지원,,U179799
01,110987654321,박영희,004,국민은행,01,110222111000,안유진,011,농협은행,20250101,20250101170834913260,2,1,113266,0,04,01,420006,0,004,4567,174620,C000000002,00002,001,컨설팅비,,U767278
01,110222111000,안유진,011,농협은행,01,110987654321,박영희,004,국민은행,20250101,20250101170834913260,1,1,113267,0,04,01,420006,0,011,8901,2583594,C000000014,00014,002,컨설팅비,,U884660
01,110999888777,배수지,011,농협은행,01,110987654321,박영희,004,국민은행,20250226,20250226120917490204,2,1,113268,0,01,01,15728,0,011,7890,18915368,C000000019,00019,001,물품대금,,U822073
01,110987654321,박영희,004,국민은행,01,110999888777,배수지,011,농협은행,20250226,20250226120917490204,1,1,113269,0,01,01,15728,0,004,3456,190348,C000000002,00002,002,물품대금,,U154892
01,110999888777,배수지,011,농협은행,01,110888777666,오채원,088,신한은행,20250304,20250304124221952477,2,1,113270,0,02,01,43114,0,011,9012,18872254,C000000019,00019,001,대출상환,,U393212
01,110888777666,오채원,088,신한은행,01,110999888777,배수지,011,농협은행,20250304,20250304124221952477,1,1,113271,0,02,01,43114,0,088,1234,5757494,C000000012,00012,002,대출상환,,U680912
01,110444333222,장민석,020,우리은행,01,110555666777,이민수,020,우리은행,20251213,20251213170153955115,2,1,113272,0,02,01,2112900,0,020,6789,2039399,C000000016,00016,001,생활비,,U151307
01,110555666777,이민수,020,우리은행,01,110444333222,장민석,020,우리은행,20251213,20251213170153955115,1,1,113273,0,02,01,2112900,0,020,7890,4214733,C000000003,00003,002,생활비,,U276711
01,110555444333,서준호,081,하나은행,01,110333222111,문지훈,004,국민은행,20251207,20251207161238137527,2,1,113274,0,02,01,393136,0,081,4567,7245926,C000000013,00013,001,임대료,,U748270
01,110333222111,문지훈,004,국민은행,01,110555444333,서준호,081,하나은행,20251207,20251207161238137527,1,1,113275,0,02,01,393136,0,004,2345,34744437,C000000020,00020,002,임대료,,U943290
01,110888777666,오채원,088,신한은행,02,ATM4063307999,ATM강남점,088,신한은행,20250610,20250610130438718017,2,1,113276,0,03,02,452096,1,088,2345,5305398,C000000012,00012,001,급여이체,6680570196440088,U545456
01,110234567890,김철수,004,국민은행,01,110666777888,한지우,011,농협은행,20251113,20251113103307851546,2,1,113277,0,04,01,94553,0,004,4567,2241284,C000000001,00001,001,상환금,,U912768
01,110666777888,한지우,011,농협은행,01,110234567890,김철수,004,국민은행,20251113,20251113103307851546,1,1,113278,0,04,01,94553,0,011,9012,8888537,C000000009,00009,002,상환금,,U713947
01,110666777888,한지우,011,농협은행,01,110555666777,이민수,020,우리은행,20250418,20250418165315480663,2,1,113279,0,01,01,67224,0,011,8901,8821313,C000000009,00009,001,임대료,,U145002
01,110555666777,이민수,020,우리은행,01,110666777888,한지우,011,농협은행,20250418,20250418165315480663,1,1,113280,0,01,01,67224,0,020,5678,4281957,C000000003,00003,002,임대료,,U785760
01,110987654321,박영희,004,국민은행,01,110999888777,배수지,011,농협은행,20250810,20250810123942839124,2,1,113281,0,02,01,1564681,0,004,3456,-251283,C000000002,00002,001,카드대금,,U733404
01,110999888777,배수지,011,농협은행,01,110987654321,박영희,004,국민은행,20250810,20250810123942839124,1,1,113282,0,02,01,1564681,0,011,0123,20436935,C000000019,00019,002,카드대금,,U866383
01,110666777888,한지우,011,농협은행,02,ATM8513025609,ATM을지로점,011,농협은행,20251206,20251206172155984591,2,1,113283,0,03,02,1871578,1,011,7890,6949735,C000000009,00009,001,대출상환,5896526217202973,U828498
01,110999888777,배수지,011,농협은행,02,ATM1398659873,ATM강남점,011,농협은행,20250915,20250915121125136466,2,1,113284,0,03,02,21929,1,011,7890,20415006,C000000019,00019,001,통신비,9213414747178024,U849122
01,110555444333,서준호,081,하나은행,01,110666555444,노태양,081,하나은행,20251122,20251122130807031138,2,1,113285,0,02,01,1687910,0,081,5678,5558016,C000000013,00013,001,회비,,U250932
01,110666555444,노태양,081,하나은행,01,110555444333,서준호,081,하나은행,20251122,20251122130807031138,1,1,113286,0,02,01,1687910,0,081,3456,22811101,C000000018,00018,002,회비,,U241631
01,110333222111,문지훈,004,국민은행,01,110444333222,장민석,020,우리은행,20250116,20250116102540385113,2,1,113287,0,02,01,367126,0,004,1234,34377311,C000000020,00020,001,대출상환,,U688898
01,110444333222,장민석,020,우리은행,01,110333222111,문지훈,004,국민은행,20250116,20250116102540385113,1,1,113288,0,02,01,367126,0,020,6789,2406525,C000000016,00016,002,대출상환,,U916371
01,110555444333,서준호,081,하나은행,01,110777888999,조은비,088,신한은행,20251009,20251009141113941975,2,1,113289,0,04,01,1707029,0,081,6789,3850987,C000000013,00013,001,교육비,,U985198
01,110777888999,조은비,088,신한은행,01,110555444333,서준호,081,하나은행,20251009,20251009141113941975,1,1,113290,0,04,01,1707029,0,088,0123,6730891,C000000007,00007,002,교육비,,U794612
01,110222111000,안유진,011,농협은행,01,110333444555,임도현,020,우리은행,20251013,20251013095557682725,2,1,113291,0,04,01,53009,0,011,8901,2530585,C000000014,00014,001,부동산거래,,U623654
01,110333444555,임도현,020,우리은행,01,110222111000,안유진,011,농협은행,20251013,20251013095557682725,1,1,113292,0,04,01,53009,0,020,8901,13421567,C000000011,00011,002,부동산거래,,U856528
01,110888777666,오채원,088,신한은행,02,ATM8198771157,ATM강남점,088,신한은행,20250325,20250325140638614134,2,1,113293,0,03,02,59494,1,088,9012,5245904,C000000012,00012,001,카드대금,3949770323157288,U280711
01,110444333222,장민석,020,우리은행,02,ATM3359378251,ATM종로점,020,우리은행,20250210,20250210161850056697,2,1,113294,0,03,02,24463,1,020,6789,2382062,C000000016,00016,001,대출상환,7546823909986648,U540368
01,110666555444,노태양,081,하나은행,02,ATM4550423904,ATM종로점,081,하나은행,20251210,20251210105126800404,2,1,113295,0,03,02,196166,1,081,4567,22614935,C000000018,00018,001,대출상환,8076735094939208,U409544
01,110888777666,오채원,088,신한은행,02,ATM8705984626,ATM을지로점,088,신한은행,20251002,20251002103253539715,2,1,113296,0,03,02,134816,1,088,0123,5111088,C000000012,00012,001,생활비,3670361194628462,U475739
01,110999888777,배수지,011,농협은행,02,ATM6820318024,ATM을지로점,011,농협은행,20250508,20250508141237693853,2,1,113297,0,03,02,98467,1,011,8901,20316539,C000000019,00019,001,의료비,9552814299372654,U745891
01,110222111000,안유진,011,농협은행,02,ATM3575083541,ATM을지로점,011,농협은행,20250116,20250116130103125629,2,1,113298,0,03,02,30403,1,011,9012,2500182,C000000014,00014,001,통신비,5697224829796347,U280757
01,110222111000,안유진,011,농협은행,01,110234567890,김철수,004,국민은행,20250906,20250906153818658792,2,1,113299,0,02,01,82962,0,011,0123,2417220,C000000014,00014,001,급여이체,,U247661
01,110234567890,김철수,004,국민은행,01,110222111000,안유진,011,농협은행,20250906,20250906153818658792,1,1,113300,0,02,01,82962,0,004,2345,2324246,C000000001,00001,002,급여이체,,U858766
01,110777888999,조은비,088,신한은행,01,110999888777,배수지,011,농협은행,20250317,20250317135143311833,2,1,113301,0,02,01,3001508,0,088,0123,3729383,C000000007,00007,001,선물,,U231253
01,110999888777,배수지,011,농협은행,01,110777888999,조은비,088,신한은행,20250317,20250317135143311833,1,1,113302,0,02,01,3001508,0,011,9012,23318047,C000000019,00019,002,선물,,U209966
01,110777666555,홍시우,004,국민은행,01,110555444333,서준호,081,하나은행,20250714,20250714145510054065,2,1,113303,0,04,01,21548,0,004,1234,12336517,C000000015,00015,001,의료비,,U646715
01,110555444333,서준호,081,하나은행,01,110777666555,홍시우,004,국민은행,20250714,20250714145510054065,1,1,113304,0,04,01,21548,0,081,5678,3872535,C000000013,00013,002,의료비,,U540020
01,110222111000,안유진,011,농협은행,01,110777666555,홍시우,004,국민은행,20250509,20250509152922952607,2,1,113305,0,01,01,2577108,0,011,7890,2633200,C000000014,00014,001,공과금,,U742817
01,110777666555,홍시우,004,국민은행,01,110222111000,안유진,011,농협은행,20250509,20250509152922952607,1,1,113306,0,01,01,2577108,0,004,4567,14913625,C000000015,00015,002,공과금,,U966283
01,110333444555,임도현,020,우리은행,02,ATM4053839920,ATM강남점,020,우리은행,20250517,20250517141055011018,2,1,113307,0,03,02,67462,1,020,6789,13354105,C000000011,00011,001,서비스비용,3978267095981600,U598850
01,110987654321,박영희,004,국민은행,01,110333444555,임도현,020,우리은행,20250903,20250903173725873489,2,1,113308,0,01,01,12238,0,004,4567,2490727,C000000002,00002,001,상환금,,U771791
01,110333444555,임도현,020,우리은행,01,110987654321,박영희,004,국민은행,20250903,20250903173725873489,1,1,113309,0,01,01,12238,0,020,5678,13366343,C000000011,00011,002,상환금,,U583208
01,110444333222,장민석,020,우리은행,01,110234567890,김철수,004,국민은행,20250817,20250817150630886406,2,1,113310,0,02,01,28017,0,020,8901,2354045,C000000016,00016,001,상환금,,U565866
01,110234567890,김철수,004,국민은행,01,110444333222,장민석,020,우리은행,20250817,20250817150630886406,1,1,113311,0,02,01,28017,0,004,2345,2352263,C000000001,00001,002,상환금,,U735348
01,110666555444,노태양,081,하나은행,01,110111000999,권나연,088,신한은행,20250915,20250915163530354914,2,1,113312,0,01,01,55604,0,081,3456,22559331,C000000018,00018,001,협력금,,U995144
01,110111000999,권나연,088,신한은행,01,110666555444,노태양,081,하나은행,20250915,20250915163530354914,1,1,113313,0,01,01,55604,0,088,9012,5511437,C000000017,00017,002,협력금,,U785221
01,110666777888,한지우,011,농협은행,01,110777666555,홍시우,004,국민은행,20250705,20250705093957242502,2,1,113314,0,02,01,2742482,0,011,7890,4207253,C000000009,00009,001,물품대금,,U870526
01,110777666555,홍시우,004,국민은행,01,110666777888,한지우,011,농협은행,20250705,20250705093957242502,1,1,113315,0,02,01,2742482,0,004,2345,17656107,C000000015,00015,002,물품대금,,U877624
01,110444333222,장민석,020,우리은행,01,110987654321,박영희,004,국민은행,20250626,20250626140643339680,2,1,113316,0,02,01,4426625,0,020,5678,-202241,C000000016,00016,001,대출상환,,U606825
01,110987654321,박영희,004,국민은행,01,110444333222,장민석,020,우리은행,20250626,20250626140643339680,1,1,113317,0,02,01,4426625,0,004,3456,6917352,C000000002,00002,002,대출상환,,U162786
01,110666777888,한지우,011,농협은행,02,ATM2357948582,ATM강남점,011,농협은행,20250727,20250727122633558777,2,1,113318,0,03,02,200452,1,011,9012,4006801,C000000009,00009,001,대출상환,4430333363046358,U757711
01,110555444333,서준호,081,하나은행,01,110444333222,장민석,020,우리은행,20250503,20250503121656433252,2,1,113319,0,01,01,50160,0,081,3456,3822375,C000000013,00013,001,의료비,,U866429
01,110444333222,장민석,020,우리은행,01,110555444333,서준호,081,하나은행,20250503,20250503121656433252,1,1,113320,0,01,01,50160,0,020,5678,-152081,C000000016,00016,002,의료비,,U248489
01,110555666777,이민수,020,우리은행,01,110444333222,장민석,020,우리은행,20250720,20250720104010407044,2,1,113321,0,04,01,47968,0,020,6789,4233989,C000000003,00003,001,생활비,,U428316
01,110444333222,장민석,020,우리은행,01,110555666777,이민수,020,우리은행,20250720,20250720104010407044,1,1,113322,0,04,01,47968,0,020,8901,-104113,C000000016,00016,002,생활비,,U849088
01,110234567890,김철수,004,국민은행,01,110666555444,노태양,081,하나은행,20251024,20251024164806277155,2,1,113323,0,01,01,3983544,0,004,3456,36372,C000000001,00001,001,협력금,,U439718
01,110666555444,노태양,081,하나은행,01,110234567890,김철수,004,국민은행,20251024,20251024164806277155,1,1,113324,0,01,01,3983544,0,081,3456,26542875,C000000018,00018,002,협력금,,U226647
01,110888777666,오채원,088,신한은행,01,110111222333,정수민,004,국민은행,20250707,20250707142615382935,2,1,113325,0,02,01,43280,0,088,0123,5067808,C000000012,00012,001,협력금,,U950782
01,110111222333,정수민,004,국민은행,01,110888777666,오채원,088,신한은행,20250707,20250707142615382935,1,1,113326,0,02,01,43280,0,004,3456,20112708,C000000005,00005,002,협력금,,U893676
01,110999888777,배수지,011,농협은행,02,ATM4314865846,ATM종로점,011,농협은행,20250226,20250226174456336682,2,1,113327,0,03,02,4677794,1,011,8901,18640253,C000000019,00019,001,선물,3021086855715299,U124733
01,110444555666,강민지,020,우리은행,02,ATM8052164359,ATM종로점,020,우리은행,20250725,20250725145136173798,2,1,113328,0,03,02,53444,1,020,6789,1891052,C000000006,00006,001,회비,8794440007637042,U276809
01,110444555666,강민지,020,우리은행,01,110666777888,한지우,011,농협은행,20251026,20251026115211213386,2,1,113329,0,01,01,4934566,0,020,7890,-1175632,C000000006,00006,001,급여이체,,U843678
01,110666777888,한지우,011,농협은행,01,110444555666,강민지,020,우리은행,20251026,20251026115211213386,1,1,113330,0,01,01,4934566,0,011,0123,8941367,C000000009,00009,002,급여이체,,U967491
01,110666555444,노태양,081,하나은행,01,110987654321,박영희,004,국민은행,20250221,20250221172353854617,2,1,113331,0,02,01,34059,0,081,6789,26508816,C000000018,00018,001,프로젝트비용,,U651767
01,110987654321,박영희,004,국민은행,01,110666555444,노태양,081,하나은행,20250221,20250221172353854617,1,1,113332,0,02,01,34059,0,004,1234,6951411,C000000002,00002,002,프로젝트비용,,U728090
01,110555444333,서준호,081,하나은행,01,110888777666,오채원,088,신한은행,20250919,20250919103324398870,2,1,113333,0,01,01,93845,0,081,3456,3728530,C000000013,00013,001,프로젝트비용,,U871770
01,110888777666,오채원,088,신한은행,01,110555444333,서준호,081,하나은행,20250919,20250919103324398870,1,1,113334,0,01,01,93845,0,088,0123,5161653,C000000012,00012,002,프로젝트비용,,U830932
01,110222111000,안유진,011,농협은행,01,110555444333,서준호,081,하나은행,20251005,20251005133004853477,2,1,113335,0,04,01,97950,0,011,0123,2535250,C000000014,00014,001,부동산거래,,U895994
01,110555444333,서준호,081,하나은행,01,110222111000,안유진,011,농협은행,20251005,20251005133004853477,1,1,113336,0,04,01,97950,0,081,5678,3826480,C000000013,00013,002,부동산거래,,U480460
01,110666555444,노태양,081,하나은행,01,110777888999,조은비,088,신한은행,20250415,20250415173904607077,2,1,113337,0,02,01,182347,0,081,5678,26326469,C000000018,00018,001,교육비,,U840419
01,110777888999,조은비,088,신한은행,01,110666555444,노태양,081,하나은행,20250415,20250415173904607077,1,1,113338,0,02,01,182347,0,088,0123,3911730,C000000007,00007,002,교육비,,U257715
